Timestamp [h],BATT_002_OCV_V_50-SOC,BATT_002_OCV_V_60-SOC,BATT_002_OCV_V_100-SOC
12.1333333333333,3.302,3.305,3.358
12.15,3.302,3.305,3.358
12.1666666666667,3.302,3.306,3.358
12.1833333333333,3.302,3.305,3.358
12.2,3.302,3.305,3.358
12.2166666666667,3.302,3.305,3.358
12.2333333333333,3.302,3.305,3.358
12.25,3.302,3.305,3.357028
12.2666666666667,3.302,3.305,3.358
12.2833333333333,3.302,3.305,3.358
12.3,3.302,3.305,3.358
12.3166666666667,3.302,3.305,3.358
12.3333333333333,3.302,3.305,3.357067
12.35,3.302,3.305,3.358
12.3666666666667,3.302,3.305,3.358
12.3833333333333,3.302,3.305,3.358
12.4,3.302,3.305,3.358
12.4166666666667,3.302,3.305,3.357171
12.4333333333333,3.302,3.305,3.358
12.45,3.302,3.305,3.358
12.4666666666667,3.302,3.305,3.358
12.4833333333333,3.302,3.305,3.358
12.5,3.302,3.305,3.358
12.5166666666667,3.302,3.305,3.358
12.5333333333333,3.302,3.305,3.357299
12.55,3.302,3.305,3.357683
12.5666666666667,3.302,3.305,3.357654
12.5833333333333,3.302,3.305,3.357638
12.6,3.302,3.305,3.358
12.6166666666667,3.302,3.305,3.357604
12.6333333333333,3.302,3.305,3.358
12.65,3.302,3.305,3.357432
12.6666666666667,3.302,3.305,3.358
12.6833333333333,3.302,3.305,3.357461
12.7,3.302,3.305,3.357522
12.7166666666667,3.302,3.305,3.357491
12.7333333333333,3.302,3.305,3.357487
12.75,3.302,3.305,3.357469
12.7666666666667,3.302,3.305,3.35755
12.7833333333333,3.302,3.305,3.357569
12.8,3.302,3.305,3.357586
12.8166666666667,3.302,3.305,3.357599
12.8333333333333,3.302,3.305,3.357
12.85,3.302,3.305,3.35764
12.8666666666667,3.302,3.305,3.357663
12.8833333333333,3.302,3.305,3.357
12.9,3.302,3.305,3.357709
12.9166666666667,3.302,3.305,3.357728
12.9333333333333,3.302,3.305,3.357253
12.95,3.302,3.305,3.357
12.9666666666667,3.302,3.305,3.357
12.9833333333333,3.302,3.305,3.357
13,3.302,3.305,3.357
13.0166666666667,3.302,3.305,3.357
13.0333333333333,3.302,3.305,3.357
13.05,3.302,3.305,3.357
13.0666666666667,3.302,3.305,3.357
13.0833333333333,3.302,3.305,3.357915
13.1,3.302,3.305,3.357
13.1166666666667,3.302,3.305,3.357
13.1333333333333,3.302,3.305,3.357
13.15,3.302,3.305,3.357
13.1666666666667,3.302,3.305,3.357994
13.1833333333333,3.302,3.305,3.357
13.2,3.302,3.305,3.357
13.2166666666667,3.302,3.305,3.357
13.2333333333333,3.302,3.305,3.357
13.25,3.302,3.305,3.357
13.2666666666667,3.302,3.305,3.357
13.2833333333333,3.302,3.305,3.357
13.3,3.302,3.305,3.357
13.3166666666667,3.302,3.305,3.357
13.3333333333333,3.302,3.305,3.357
13.35,3.302,3.305,3.357
13.3666666666667,3.302,3.305,3.357
13.3833333333333,3.302,3.305,3.357753
13.4,3.302,3.305,3.357
13.4166666666667,3.302,3.305,3.357
13.4333333333333,3.302,3.305,3.357
13.45,3.302,3.305,3.357
13.4666666666667,3.302,3.305,3.357
